updated date,expiration date,ticker,Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,Open Interest,Vol/OI,Type,Last Trade,Avg IV
20230815,20230915,sofi,16.00,6.6,7.4,135.73%,-0.91792,4.56E-02,-0.00718,3.78E-03,-6.11E-03,0,0,0,Put,08/08/23,60.26%
20230815,20230915,sofi,17.00,7.1,8.4,145.80%,-0.92142,4.10E-02,-0.00746,3.65E-03,-6.34E-03,0,0,0,Put,08/02/23,60.26%
20230815,20230915,sofi,18.00,8.55,9.4,155.15%,-0.92417,3.76E-02,-0.00771,3.56E-03,-6.63E-03,0,0,0,Put,08/07/23,60.26%
20230815,20230825,sofi,4.00,4.75,4.7,223.88%,0.98869,9.22E-03,-0.00534,4.30E-04,1.06E-03,0,70,0,Call,08/10/23,64.03%
20230815,20230825,sofi,4.50,4.05,4.25,252.61%,0.96277,2.24E-02,-0.01535,1.17E-03,1.13E-03,1,29,0.03,Call,08/14/23,64.03%
20230815,20230825,sofi,5.00,3.4,3.7,162.20%,0.98588,1.54E-02,-0.0049,5.20E-04,1.33E-03,2,74,0.03,Call,08/14/23,64.03%
20230815,20230825,sofi,5.50,3.5,3.23,165.57%,0.96464,3.28E-02,-0.01002,1.12E-03,1.41E-03,0,159,0,Call,08/09/23,64.03%
20230815,20230825,sofi,6.00,2.44,2.7,111.83%,0.98192,2.76E-02,-0.00442,6.40E-04,1.60E-03,8,95,0.08,Call,08/14/23,64.03%
20230815,20230825,sofi,6.50,2.1,2.21,95.69%,0.97222,4.64E-02,-0.0053,9.20E-04,1.71E-03,24,47,0.51,Call,08/14/23,64.03%
20230815,20230825,sofi,7.00,1.71,1.71,78.29%,0.95873,7.86E-02,-0.00594,1.27E-03,1.81E-03,11,333,0.03,Call,08/14/23,64.03%
20230815,20230825,sofi,7.50,1.18,1.26,79.28%,0.88305,1.72E-01,-0.01212,2.82E-03,1.76E-03,3,342,0.01,Call,08/14/23,64.03%
20230815,20230825,sofi,8.00,0.82,0.82,68.69%,0.78447,2.97E-01,-0.01531,4.20E-03,1.64E-03,703,829,0.85,Call,08/14/23,64.03%
20230815,20230825,sofi,8.50,0.48,0.48,66.37%,0.60219,4.05E-01,-0.01909,5.54E-03,1.30E-03,887,2580,0.34,Call,08/14/23,64.03%
20230815,20230825,sofi,9.00,0.23,0.23,62.26%,0.38759,4.28E-01,-0.01759,5.50E-03,8.60E-04,1816,2334,0.78,Call,08/14/23,64.03%
20230815,20230825,sofi,9.50,0.1,0.1,62.11%,0.20826,3.21E-01,-0.01305,4.12E-03,4.70E-04,1475,2841,0.52,Call,08/14/23,64.03%
20230815,20230825,sofi,10.00,0.04,0.04,62.91%,0.09791,1.91E-01,-0.00793,2.48E-03,2.20E-04,2786,4386,0.64,Call,08/14/23,64.03%
20230815,20230825,sofi,10.50,0.02,0.02,67.55%,0.05117,1.08E-01,-0.00516,1.51E-03,1.20E-04,587,1594,0.37,Call,08/14/23,64.03%
20230815,20230825,sofi,11.00,0.02,0.02,80.38%,0.04429,8.10E-02,-0.00546,1.35E-03,1.00E-04,306,2552,0.12,Call,08/14/23,64.03%
20230815,20230825,sofi,11.50,0.02,0.02,92.25%,0.03951,6.43E-02,-0.0057,1.23E-03,9.00E-05,24,1813,0.01,Call,08/14/23,64.03%
20230815,20230825,sofi,12.00,0.01,0.01,92.60%,0.02134,3.84E-02,-0.00343,7.40E-04,5.00E-05,318,2139,0.15,Call,08/14/23,64.03%
20230815,20230825,sofi,12.50,0.01,0.01,102.24%,0.01962,3.24E-02,-0.00352,6.90E-04,4.00E-05,68,2225,0.03,Call,08/14/23,64.03%
20230815,20230825,sofi,13.00,0.01,0.01,111.35%,0.01826,2.80E-02,-0.00361,6.40E-04,4.00E-05,5,668,0.01,Call,08/14/23,64.03%
20230815,20230825,sofi,13.50,0.01,0.01,119.99%,0.01714,2.46E-02,-0.00368,6.10E-04,4.00E-05,32,1337,0.02,Call,08/14/23,64.03%
20230815,20230825,sofi,4.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,64.03%
20230815,20230825,sofi,4.50,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Put,,64.03%
20230815,20230825,sofi,5.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,4,0,Put,08/04/23,64.03%
20230815,20230825,sofi,5.50,0.01,0.01,132.25%,-0.01391,1.87E-02,-0.00335,5.10E-04,-3.00E-05,63,862,0.07,Put,08/14/23,64.03%
20230815,20230825,sofi,6.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,154,0,Put,08/10/23,64.03%
20230815,20230825,sofi,6.50,0.01,0.01,88.87%,-0.02024,3.83E-02,-0.0031,7.00E-04,-5.00E-05,67,632,0.11,Put,08/14/23,64.03%
20230815,20230825,sofi,7.00,0.02,0.02,78.44%,-0.04162,7.90E-02,-0.00496,1.28E-03,-1.00E-04,79,1113,0.07,Put,08/14/23,64.03%
20230815,20230825,sofi,7.50,0.05,0.05,72.06%,-0.0975,1.66E-01,-0.0088,2.48E-03,-2.30E-04,168,817,0.21,Put,08/14/23,64.03%
20230815,20230825,sofi,8.00,0.12,0.12,66.63%,-0.20993,3.01E-01,-0.01353,4.14E-03,-4.80E-04,1348,1403,0.96,Put,08/14/23,64.03%
20230815,20230825,sofi,8.50,0.28,0.28,64.89%,-0.39743,4.15E-01,-0.0175,5.54E-03,-9.00E-04,1046,2687,0.39,Put,08/14/23,64.03%
20230815,20230825,sofi,9.00,0.54,0.54,62.59%,-0.61355,4.27E-01,-0.01649,5.49E-03,-1.31E-03,493,2942,0.17,Put,08/14/23,64.03%
20230815,20230825,sofi,9.50,0.9,0.93,66.02%,-0.77871,3.16E-01,-0.01323,4.26E-03,-1.56E-03,50,1281,0.04,Put,08/14/23,64.03%
20230815,20230825,sofi,10.00,1.41,1.41,82.73%,-0.8329,2.13E-01,-0.01395,3.59E-03,-1.67E-03,443,1997,0.22,Put,08/14/23,64.03%
20230815,20230825,sofi,10.50,1.89,1.85,78.45%,-0.92204,1.32E-01,-0.00735,2.08E-03,-1.53E-03,4,570,0.01,Put,08/14/23,64.03%
20230815,20230825,sofi,11.00,2.51,2.34,83.39%,-0.9544,8.24E-02,-0.00495,1.36E-03,-1.33E-03,2,592,0,Put,08/14/23,64.03%
20230815,20230825,sofi,11.50,2.87,2.87,115.92%,-0.91651,3.47E-01,-0.01179,2.20E-03,-1.76E-03,1,230,0,Put,08/14/23,64.03%
20230815,20230825,sofi,12.00,3.2,3.45,159.32%,-0.86409,9.60E-02,-0.02383,3.13E-03,-2.06E-03,0,383,0,Put,08/10/23,64.03%
20230815,20230825,sofi,12.50,4,3.9,154.50%,-0.90418,7.76E-02,-0.01776,2.44E-03,-2.01E-03,1,19,0.05,Put,08/14/23,64.03%
20230815,20230825,sofi,13.00,4.29,4.35,140.29%,-0.95027,5.21E-02,-0.00934,1.47E-03,-1.76E-03,0,5,0,Put,08/10/23,64.03%
20230815,20230825,sofi,13.50,3.45,4.83,125.03%,-0.9837,2.36E-02,-0.00298,5.70E-04,-1.06E-03,0,1,0,Put,08/03/23,64.03%
20230815,20230818,sofi,4.00,4.62,4.8,613.07%,0.9528,2.04E-02,-0.07971,7.80E-04,2.90E-04,10,69,0.14,Call,08/14/23,72.87%
20230815,20230818,sofi,4.50,5.05,4.3,532.67%,0.94551,2.63E-02,-0.07772,8.70E-04,3.20E-04,0,1,0,Call,08/04/23,72.87%
20230815,20230818,sofi,5.00,3.62,3.75,402.75%,0.95491,3.00E-02,-0.05082,7.50E-04,3.70E-04,5,1016,0,Call,08/14/23,72.87%
20230815,20230818,sofi,5.50,3.23,3.23,317.84%,0.9581,3.58E-02,-0.03805,7.00E-04,4.20E-04,3,84,0.04,Call,08/14/23,72.87%
20230815,20230818,sofi,6.00,2.7,2.7,218.89%,0.97513,3.38E-02,-0.01755,4.60E-04,4.70E-04,124,1128,0.11,Call,08/14/23,72.87%
20230815,20230818,sofi,6.50,2.15,2.26,246.87%,0.92017,7.64E-02,-0.0489,1.17E-03,4.70E-04,9,124,0.07,Call,08/14/23,72.87%
20230815,20230818,sofi,7.00,1.7,1.7,138.13%,0.96278,7.47E-02,-0.0157,6.40E-04,5.50E-04,227,1951,0.12,Call,08/14/23,72.87%
20230815,20230818,sofi,7.50,1.2,1.2,100.46%,0.95101,1.28E-01,-0.01441,8.00E-04,5.80E-04,128,501,0.26,Call,08/14/23,72.87%
20230815,20230818,sofi,8.00,0.7,0.7,63.35%,0.92742,2.77E-01,-0.01255,1.09E-03,6.00E-04,2042,36834,0.06,Call,08/14/23,72.87%
20230815,20230818,sofi,8.50,0.34,0.34,76.28%,0.63457,6.26E-01,-0.03838,2.96E-03,4.30E-04,4654,4322,1.08,Call,08/14/23,72.87%
20230815,20230818,sofi,9.00,0.1,0.1,69.89%,0.29708,6.29E-01,-0.03209,2.72E-03,2.00E-04,12850,17930,0.72,Call,08/14/23,72.87%
20230815,20230818,sofi,9.50,0.03,0.03,77.23%,0.10601,3.01E-01,-0.01868,1.44E-03,7.00E-05,5314,11789,0.45,Call,08/14/23,72.87%
20230815,20230818,sofi,10.00,0.02,0.02,98.25%,0.0618,1.58E-01,-0.01579,9.60E-04,4.00E-05,4236,30560,0.14,Call,08/14/23,72.87%
20230815,20230818,sofi,10.50,0.01,0.01,109.27%,0.03092,8.11E-02,-0.01004,5.50E-04,2.00E-05,602,6432,0.09,Call,08/14/23,72.87%
20230815,20230818,sofi,11.00,0.01,0.01,130.80%,0.02654,5.97E-02,-0.01057,4.80E-04,2.00E-05,1701,15415,0.11,Call,08/14/23,72.87%
20230815,20230818,sofi,11.50,0.01,0.01,150.80%,0.02351,4.68E-02,-0.01101,4.40E-04,2.00E-05,2991,11711,0.26,Call,08/14/23,72.87%
20230815,20230818,sofi,12.00,0.01,0.01,169.50%,0.02129,3.83E-02,-0.01138,4.00E-04,1.00E-05,252,18706,0.01,Call,08/14/23,72.87%
20230815,20230818,sofi,12.50,0.01,0.01,187.10%,0.01958,3.23E-02,-0.0117,3.70E-04,1.00E-05,2,12827,0,Call,08/14/23,72.87%
20230815,20230818,sofi,13.00,0.01,0.01,203.73%,0.01822,2.79E-02,-0.01198,3.50E-04,1.00E-05,34,6536,0.01,Call,08/14/23,72.87%
20230815,20230818,sofi,13.50,0.01,0.01,219.50%,0.01711,2.45E-02,-0.01223,3.30E-04,1.00E-05,10,834,0.01,Call,08/14/23,72.87%
20230815,20230818,sofi,4.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,939,0,Put,07/31/23,72.87%
20230815,20230818,sofi,4.50,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Put,,72.87%
20230815,20230818,sofi,5.00,0.01,0.01,285.41%,-0.01184,1.37E-02,-0.01154,2.40E-04,-1.00E-05,10,3608,0,Put,08/14/23,72.87%
20230815,20230818,sofi,5.50,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,26200,0,Put,07/31/23,72.87%
20230815,20230818,sofi,6.00,0.01,0.01,200.04%,-0.01663,2.63E-02,-0.01084,3.30E-04,-1.00E-05,12,19814,0,Put,08/14/23,72.87%
20230815,20230818,sofi,6.50,0.01,0.01,161.79%,-0.02029,3.85E-02,-0.01038,3.90E-04,-1.00E-05,1,26254,0,Put,08/14/23,72.87%
20230815,20230818,sofi,7.00,0.01,0.01,125.61%,-0.02563,6.03E-02,-0.0098,4.70E-04,-2.00E-05,1578,45841,0.03,Put,08/14/23,72.87%
20230815,20230818,sofi,7.50,0.02,0.02,104.37%,-0.05526,1.36E-01,-0.01522,8.80E-04,-4.00E-05,1100,813,1.35,Put,08/14/23,72.87%
20230815,20230818,sofi,8.00,0.05,0.05,86.58%,-0.13924,3.26E-01,-0.02501,1.75E-03,-1.00E-04,6617,59121,0.11,Put,08/14/23,72.87%
20230815,20230818,sofi,8.50,0.15,0.15,74.11%,-0.36276,6.44E-01,-0.03603,2.95E-03,-2.40E-04,7318,8596,0.85,Put,08/14/23,72.87%
20230815,20230818,sofi,9.00,0.42,0.42,71.17%,-0.70013,6.22E-01,-0.03166,2.74E-03,-4.40E-04,1840,34166,0.05,Put,08/14/23,72.87%
20230815,20230818,sofi,9.50,0.85,0.85,79.39%,-0.88879,3.06E-01,-0.01884,1.49E-03,-4.90E-04,319,5353,0.06,Put,08/14/23,72.87%
20230815,20230818,sofi,10.00,1.34,1.34,101.32%,-0.9335,1.64E-01,-0.01625,1.01E-03,-4.80E-04,194,5963,0.03,Put,08/14/23,72.87%
20230815,20230818,sofi,10.50,1.9,1.84,121.36%,-0.95401,1.02E-01,-0.01445,7.60E-04,-4.90E-04,140,3635,0.04,Put,08/14/23,72.87%
20230815,20230818,sofi,11.00,2.36,2.36,172.48%,-0.92503,1.05E-01,-0.03098,1.11E-03,-5.70E-04,73,3217,0.02,Put,08/14/23,72.87%
20230815,20230818,sofi,11.50,2.86,2.86,196.50%,-0.93235,8.51E-02,-0.03263,1.03E-03,-5.90E-04,4,1151,0,Put,08/14/23,72.87%
20230815,20230818,sofi,12.00,3.55,3.35,207.69%,-0.94878,6.48E-02,-0.02758,8.30E-04,-5.70E-04,50,2167,0.02,Put,08/14/23,72.87%
20230815,20230818,sofi,12.50,3.7,3.83,180.55%,-0.98559,2.64E-02,-0.00787,2.90E-04,-4.00E-04,0,63,0,Put,08/10/23,72.87%
20230815,20230818,sofi,13.00,4.15,4.33,196.97%,-0.98653,2.28E-02,-0.0081,2.70E-04,-4.10E-04,0,209,0,Put,08/10/23,72.87%
20230815,20230818,sofi,13.50,4.85,4.85,265.20%,-0.95768,4.36E-02,-0.03021,7.10E-04,-6.20E-04,2,52,0.04,Put,08/14/23,72.87%
20230816,20230818,sofi,1.00,8.3,7.4,1493.78%,0.99333,2.02E-03,-0.04335,1.20E-04,5.00E-05,0,7,0,Call,08/08/23,80.79%
20230816,20230818,sofi,2.00,9.45,6.4,1002.07%,0.98931,4.55E-03,-0.04415,1.80E-04,1.00E-04,0,155,0,Call,07/31/23,80.79%
20230816,20230818,sofi,3.00,6.75,5.38,555.53%,0.99654,3.02E-03,-0.00938,6.00E-05,1.60E-04,0,629,0,Call,08/04/23,80.79%
20230816,20230818,sofi,3.50,0,4.95,763.72%,0.96604,1.59E-02,-0.08965,4.70E-04,1.70E-04,0,0,0,Call,,80.79%
20230816,20230818,sofi,4.00,4.5,4.5,743.19%,0.94715,2.34E-02,-0.12459,6.70E-04,1.90E-04,1,62,0.02,Call,08/15/23,80.79%
20230816,20230818,sofi,4.50,5.05,3.9,462.49%,0.97641,1.94E-02,-0.04051,3.50E-04,2.30E-04,0,1,0,Call,08/04/23,80.79%
20230816,20230818,sofi,5.00,3.49,3.38,287.93%,0.99421,9.22E-03,-0.00807,1.00E-04,2.70E-04,6,1016,0.01,Call,08/15/23,80.79%
20230816,20230818,sofi,5.50,2.94,2.94,397.66%,0.94235,4.69E-02,-0.07184,7.20E-04,2.70E-04,2,81,0.02,Call,08/15/23,80.79%
20230816,20230818,sofi,6.00,2.38,2.38,218.42%,0.98388,2.98E-02,-0.01449,2.50E-04,3.20E-04,78,1112,0.07,Call,08/15/23,80.79%
20230816,20230818,sofi,6.50,2.05,1.88,171.58%,0.98013,4.53E-02,-0.01372,3.00E-04,3.50E-04,22,120,0.18,Call,08/15/23,80.79%
20230816,20230818,sofi,7.00,1.38,1.38,127.24%,0.97428,7.59E-02,-0.01279,3.70E-04,3.70E-04,249,1938,0.13,Call,08/15/23,80.79%
20230816,20230818,sofi,7.50,0.89,0.89,100.12%,0.93599,2.02E-01,-0.02045,7.80E-04,3.80E-04,109,490,0.22,Call,08/15/23,80.79%
20230816,20230818,sofi,8.00,0.44,0.44,83.37%,0.77886,5.75E-01,-0.03924,1.84E-03,3.30E-04,6198,36506,0.17,Call,08/15/23,80.79%
20230816,20230818,sofi,8.50,0.14,0.14,79.21%,0.40959,7.92E-01,-0.04816,2.41E-03,1.80E-04,6189,6223,0.99,Call,08/15/23,80.79%
20230816,20230818,sofi,9.00,0.04,0.04,89.39%,0.14474,4.11E-01,-0.03169,1.41E-03,6.00E-05,4255,26319,0.16,Call,08/15/23,80.79%
20230816,20230818,sofi,9.50,0.02,0.02,111.39%,0.06796,1.90E-01,-0.02273,8.10E-04,3.00E-05,1857,14115,0.13,Call,08/15/23,80.79%
20230816,20230818,sofi,10.00,0.01,0.01,127.51%,0.03327,9.38E-02,-0.01468,4.60E-04,2.00E-05,3514,30720,0.11,Call,08/15/23,80.79%
20230816,20230818,sofi,10.50,0.03,0.03,190.14%,0.06198,1.04E-01,-0.03606,7.60E-04,3.00E-05,2519,6466,0.39,Call,08/15/23,80.79%
20230816,20230818,sofi,11.00,0.01,0.01,181.37%,0.02466,5.14E-02,-0.01627,3.60E-04,1.00E-05,305,15058,0.02,Call,08/15/23,80.79%
20230816,20230818,sofi,11.50,0.01,0.01,205.47%,0.02219,4.15E-02,-0.01685,3.30E-04,1.00E-05,25,12307,0,Call,08/15/23,80.79%
20230816,20230818,sofi,12.00,0.01,0.01,228.08%,0.02031,3.47E-02,-0.01736,3.00E-04,1.00E-05,51,18511,0,Call,08/15/23,80.79%
20230816,20230818,sofi,12.50,0.01,0.01,249.39%,0.01884,2.98E-02,-0.0178,2.90E-04,1.00E-05,2,12826,0,Call,08/15/23,80.79%
20230816,20230818,sofi,13.00,0.01,0.01,269.55%,0.01764,2.60E-02,-0.01819,2.70E-04,1.00E-05,3,6512,0,Call,08/15/23,80.79%
20230816,20230818,sofi,13.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,824,0,Call,08/10/23,80.79%
20230816,20230818,sofi,14.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,3020,0,Call,08/11/23,80.79%
20230816,20230818,sofi,14.50,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,573,0,Call,08/10/23,80.79%
20230816,20230818,sofi,15.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5295,0,Call,08/10/23,80.79%
20230816,20230818,sofi,15.50,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Call,08/07/23,80.79%
20230816,20230818,sofi,16.00,0.03,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,3707,0,Call,08/10/23,80.79%
20230816,20230818,sofi,17.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,202,0,Call,08/07/23,80.79%
20230816,20230818,sofi,18.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,128,0,Call,08/03/23,80.79%
20230816,20230818,sofi,19.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,193,0,Call,08/03/23,80.79%
20230816,20230818,sofi,20.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1048,0,Call,08/02/23,80.79%
20230816,20230818,sofi,1.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,10,0,Put,07/24/23,80.79%
20230816,20230818,sofi,2.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,30,0,Put,06/26/23,80.79%
20230816,20230818,sofi,3.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,768,0,Put,07/18/23,80.79%
20230816,20230818,sofi,3.50,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,25,0,Put,07/28/23,80.79%
20230816,20230818,sofi,4.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,939,0,Put,08/11/23,80.79%
20230816,20230818,sofi,4.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Put,08/11/23,80.79%
20230816,20230818,sofi,5.00,0.01,0.01,330.53%,-0.01291,1.62E-02,-0.01702,2.10E-04,-1.00E-05,5,3598,0,Put,08/15/23,80.79%
20230816,20230818,sofi,5.50,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,26200,0,Put,07/31/23,80.79%
20230816,20230818,sofi,6.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,19821,0,Put,08/11/23,80.79%
20230816,20230818,sofi,6.50,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,26255,0,Put,08/10/23,80.79%
20230816,20230818,sofi,7.00,0.01,0.01,132.37%,-0.03034,8.37E-02,-0.01405,4.30E-04,-1.00E-05,17,46121,0,Put,08/15/23,80.79%
20230816,20230818,sofi,7.50,0.02,0.02,102.85%,-0.069,2.08E-01,-0.02107,8.20E-04,-3.00E-05,71,1524,0.05,Put,08/15/23,80.79%
20230816,20230818,sofi,8.00,0.07,0.07,84.61%,-0.22438,5.71E-01,-0.03898,1.86E-03,-1.00E-04,8283,60186,0.14,Put,08/15/23,80.79%
20230816,20230818,sofi,8.50,0.26,0.26,76.00%,-0.59561,8.24E-01,-0.04494,2.40E-03,-2.50E-04,8537,9681,0.88,Put,08/15/23,80.79%
20230816,20230818,sofi,9.00,0.67,0.67,90.89%,-0.85185,4.12E-01,-0.03168,1.43E-03,-3.20E-04,1441,34105,0.04,Put,08/15/23,80.79%
20230816,20230818,sofi,9.50,1.14,1.14,99.95%,-0.95381,1.58E-01,-0.01416,6.00E-04,-3.00E-04,306,5260,0.06,Put,08/15/23,80.79%
20230816,20230818,sofi,10.00,1.65,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,270,5897,0.05,Put,08/15/23,80.79%
20230816,20230818,sofi,10.50,2.09,2.19,224.95%,-0.89955,1.27E-01,-0.06031,1.09E-03,-3.80E-04,18,3571,0.01,Put,08/15/23,80.79%
20230816,20230818,sofi,11.00,2.6,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,62,2129,0.03,Put,08/15/23,80.79%
20230816,20230818,sofi,11.50,3.04,3.2,298.04%,-0.90835,8.93E-02,-0.07484,1.02E-03,-4.20E-04,78,887,0.09,Put,08/15/23,80.79%
20230816,20230818,sofi,12.00,3.54,3.7,326.77%,-0.91458,7.73E-02,-0.07787,9.70E-04,-4.40E-04,12,1463,0.01,Put,08/15/23,80.79%
20230816,20230818,sofi,12.50,3.85,4.18,323.59%,-0.94029,5.94E-02,-0.0583,7.40E-04,-4.30E-04,0,63,0,Put,08/11/23,80.79%
20230816,20230818,sofi,13.00,4.4,4.65,304.10%,-0.9679,3.85E-02,-0.0328,4.50E-04,-3.90E-04,0,207,0,Put,08/11/23,80.79%
20230816,20230818,sofi,13.50,5.05,5.2,402.98%,-0.92712,5.56E-02,-0.08512,8.60E-04,-4.90E-04,0,53,0,Put,08/11/23,80.79%
20230816,20230818,sofi,14.00,4.8,5.65,344.98%,-0.97091,3.13E-02,-0.03428,4.10E-04,-4.10E-04,0,51,0,Put,08/08/23,80.79%
20230816,20230818,sofi,14.50,5.6,6.15,363.99%,-0.97208,2.86E-02,-0.03494,4.00E-04,-4.30E-04,0,5,0,Put,08/09/23,80.79%
20230816,20230818,sofi,15.00,4.97,6.7,467.92%,-0.93483,4.39E-02,-0.09064,7.90E-04,-5.30E-04,0,38,0,Put,08/03/23,80.79%
20230816,20230818,sofi,15.50,6.25,7.25,543.51%,-0.90847,4.89E-02,-0.13689,1.02E-03,-5.60E-04,0,1,0,Put,08/07/23,80.79%
20230816,20230818,sofi,16.00,7.19,7.68,469.11%,-0.955,3.28E-02,-0.06742,5.90E-04,-5.30E-04,0,15,0,Put,08/10/23,80.79%
20230816,20230818,sofi,17.00,5.55,8.75,601.15%,-0.9148,4.19E-02,-0.14349,9.70E-04,-6.10E-04,0,0,0,Put,07/31/23,80.79%
20230816,20230818,sofi,18.00,8.25,9.75,635.94%,-0.9181,3.85E-02,-0.14731,9.40E-04,-6.50E-04,0,0,0,Put,08/04/23,80.79%
20230816,20230818,sofi,19.00,10.5,10.7,605.49%,-0.94605,2.93E-02,-0.10102,6.80E-04,-6.30E-04,1,0,0,Put,08/15/23,80.79%
20230816,20230818,sofi,20.00,8.63,11.68,591.49%,-0.96198,2.27E-02,-0.07401,5.10E-04,-6.40E-04,0,0,0,Put,07/31/23,80.79%
20230816,20230825,sofi,2.00,6.5,6.5,636.54%,0.9734,7.36E-03,-0.02886,8.10E-04,4.10E-04,1,5,0.2,Call,08/15/23,65.62%
20230816,20230825,sofi,2.50,6.5,5.9,395.53%,0.98803,5.99E-03,-0.00935,4.10E-04,5.80E-04,0,1,0,Call,08/09/23,65.62%
20230816,20230825,sofi,3.00,5.5,5.4,337.96%,0.98614,7.96E-03,-0.00915,4.70E-04,7.00E-04,0,26,0,Call,08/11/23,65.62%
20230816,20230825,sofi,3.50,5.35,4.93,328.13%,0.97455,1.38E-02,-0.01469,7.80E-04,8.00E-04,0,17,0,Call,08/09/23,65.62%
20230816,20230825,sofi,4.00,4.75,4.4,248.24%,0.9818,1.37E-02,-0.00866,5.90E-04,9.40E-04,0,70,0,Call,08/10/23,65.62%
20230816,20230825,sofi,4.50,4,3.95,264.58%,0.95587,2.68E-02,-0.01862,1.23E-03,1.00E-03,3,30,0.1,Call,08/15/23,65.62%
20230816,20230825,sofi,5.00,3.5,3.45,225.91%,0.94882,3.54E-02,-0.01799,1.38E-03,1.11E-03,11,76,0.14,Call,08/15/23,65.62%
20230816,20230825,sofi,5.50,3,2.9,149.28%,0.9722,3.25E-02,-0.00773,8.40E-04,1.29E-03,39,159,0.25,Call,08/15/23,65.62%
20230816,20230825,sofi,6.00,2.45,2.45,158.09%,0.92929,6.51E-02,-0.0164,1.78E-03,1.31E-03,18,102,0.18,Call,08/15/23,65.62%
20230816,20230825,sofi,6.50,1.97,1.97,136.74%,0.90169,9.64E-02,-0.01812,2.28E-03,1.38E-03,1,58,0.02,Call,08/15/23,65.62%
20230816,20230825,sofi,7.00,1.48,1.48,109.84%,0.87083,1.46E-01,-0.01774,2.77E-03,1.43E-03,11,336,0.03,Call,08/15/23,65.62%
20230816,20230825,sofi,7.50,0.95,0.95,69.70%,0.8576,2.46E-01,-0.01237,2.96E-03,1.54E-03,81,343,0.24,Call,08/15/23,65.62%
20230816,20230825,sofi,8.00,0.55,0.57,67.78%,0.6881,3.97E-01,-0.01826,4.65E-03,1.28E-03,482,1215,0.4,Call,08/15/23,65.62%
20230816,20230825,sofi,8.50,0.29,0.29,65.59%,0.46598,4.61E-01,-0.01956,5.22E-03,8.90E-04,799,3063,0.26,Call,08/15/23,65.62%
20230816,20230825,sofi,9.00,0.13,0.13,65.75%,0.26154,3.77E-01,-0.01592,4.28E-03,5.10E-04,1272,2864,0.44,Call,08/15/23,65.62%
20230816,20230825,sofi,9.50,0.06,0.06,69.31%,0.13629,2.40E-01,-0.01122,2.87E-03,2.70E-04,5922,3730,1.59,Call,08/15/23,65.62%
20230816,20230825,sofi,10.00,0.03,0.03,74.15%,0.07234,1.41E-01,-0.00754,1.81E-03,1.40E-04,311,4663,0.07,Call,08/15/23,65.62%
20230816,20230825,sofi,10.50,0.03,0.03,89.32%,0.06216,1.04E-01,-0.00806,1.61E-03,1.20E-04,330,1692,0.2,Call,08/15/23,65.62%
20230816,20230825,sofi,11.00,0.01,0.01,85.23%,0.02473,5.17E-02,-0.00363,7.60E-04,5.00E-05,315,2570,0.12,Call,08/15/23,65.62%
20230816,20230825,sofi,11.50,0.02,0.02,107.95%,0.03741,5.75E-02,-0.00648,1.07E-03,7.00E-05,47,1832,0.03,Call,08/15/23,65.62%
20230816,20230825,sofi,12.00,0.01,0.01,107.26%,0.02035,3.48E-02,-0.00387,6.50E-04,4.00E-05,89,2135,0.04,Call,08/15/23,65.62%
